hospital_name,federal_entity,last_reported_day,is_latest_report,is_today_report,hospital_code,report_day,last_report_ts,ira_death_count,max_report_day,icu_beds_count,icu_beds_added_since_last_report,er_beds_count,er_beds_added_since_last_report,respiratory_units_count,adhoc_ira_capacity_added,adhoc_ira_capacity_respiratory_units_available,masks_available,gloves_available,soap_available,hand_sanitizer_available,ira_cases_in_uci_count,other_cases_in_uci_count,ira_cases_in_er_count,other_cases_in_er_count,ira_cases_in_respiratory_count,power_availability,wash_availability,covid_cases_suspected,covid_cases_confirmed_rapid_test,covid_cases_confirmed_test,covid_cases_confirmed_rapid_test_hospitalized_count,covid_cases_confirmed_test_hospitalized_count
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/25/20,2020-03-25T15:01:34,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/26/20,2020-03-26T15:37:22,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/27/20,2020-03-27T13:17:49,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/28/20,2020-03-28T13:47:55,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/29/20,2020-03-29T13:18:21,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/30/20,2020-03-30T15:01:46,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,3/31/20,2020-03-31T14:23:50,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Sí hay,Sí hay,Hay de manera intermitente,0,0,0,11,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/1/20,2020-04-01T12:40:33,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,19,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/2/20,2020-04-02T13:17:48,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,14,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/3/20,2020-04-03T14:25:38,0,5/26/20,1,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,16,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/4/20,2020-04-04T15:13:49,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,10,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/5/20,2020-04-06T13:16:16,0,5/26/20,0,No,58,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,10,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/6/20,2020-04-06T13:18:05,0,5/26/20,0,No,58,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,11,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/7/20,2020-04-07T15:06:22,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,10,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/8/20,2020-04-08T14:57:22,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,11,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/9/20,2020-04-09T13:18:54,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,13,0,Sí hay,Hay de manera intermitente,Sí,No hay,No hay,0,1
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/10/20,2020-04-10T14:33:37,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,11,0,Sí hay,Sí hay,No,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/11/20,2020-04-11T12:36:38,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/12/20,2020-04-12T15:14:00,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,10,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/13/20,2020-04-13T13:56:52,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,10,0,Sí hay,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/14/20,2020-04-15T16:31:34,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,10,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/15/20,2020-04-15T16:36:36,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,12,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/16/20,2020-04-16T17:19:04,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,13,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/17/20,2020-04-17T16:31:45,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/18/20,2020-04-18T15:19:51,0,5/26/20,0,No,55,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/19/20,2020-04-19T14:26:13,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,13,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/20/20,2020-04-20T18:55:23,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,11,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/21/20,2020-04-21T13:01:37,0,5/26/20,0,No,55,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/22/20,2020-04-22T16:02:39,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/23/20,,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/24/20,2020-04-24T14:26:37,0,5/26/20,0,No,55,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,16,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/25/20,2020-04-25T16:40:51,0,5/26/20,0,No,57,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,11,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/26/20,2020-04-26T18:58:10,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/27/20,2020-04-27T12:04:39,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,12,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/28/20,2020-04-28T16:13:51,0,5/26/20,0,No,56,No,0,No,No,No hay,Hay de manera intermitente,Sí hay,No hay,0,0,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/29/20,2020-04-29T13:58:44,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Sí hay,0,0,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,4/30/20,2020-04-30T16:55:43,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,16,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/1/20,2020-05-01T15:03:50,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/2/20,2020-05-02T17:59:21,0,5/26/20,0,No,58,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/3/20,2020-05-03T13:44:29,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/4/20,2020-05-04T16:51:56,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/5/20,2020-05-05T14:04:27,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/6/20,,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/7/20,2020-05-07T13:28:47,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/8/20,2020-05-08T16:52:41,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/9/20,2020-05-09T15:29:46,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/10/20,2020-05-10T12:56:13,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/11/20,2020-05-11T13:25:09,0,5/26/20,0,No,55,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/12/20,2020-05-12T12:42:06,0,5/26/20,0,No,56,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/13/20,2020-05-13T13:40:15,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,21,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/14/20,2020-05-14T15:00:02,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,22,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/15/20,2020-05-15T15:15:01,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,17,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/16/20,2020-05-16T15:07:48,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/17/20,2020-05-19T13:25:54,0,5/26/20,0,No,58,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,22,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/18/20,2020-05-19T13:27:58,0,5/26/20,0,No,58,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,20,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/19/20,2020-05-19T13:30:12,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,18,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/20/20,2020-05-20T13:26:16,0,5/26/20,0,No,57,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,No hay,0,0,0,25,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/21/20,2020-05-22T11:54:27,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,19,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/22/20,2020-05-22T11:56:48,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,21,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/23/20,2020-05-23T15:53:39,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,20,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/24/20,2020-05-24T13:17:15,0,5/26/20,0,No,56,No,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,15,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,TRUE,FALSE,DEL000,5/25/20,2020-05-25T18:36:14,0,5/26/20,0,No,58,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Luis Razetti,Delta Amacuro,5/25/20,FALSE,FALSE,DEL000,5/26/20,,0,5/26/20,0,No,58,Sí,0,No,No,Hay de manera intermitente,Hay de manera intermitente,Sí hay,Hay de manera intermitente,0,0,0,14,0,Sí hay,Hay de manera intermitente,No,No,No,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/14/20,2020-03-14T13:53:53,0,5/26/20,4,No,8,No,8,No,No,No hay,No hay,No hay,No hay,3,0,5,0,1,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/15/20,2020-03-15T14:06:11,0,5/26/20,4,No,10,No,4,No,No,No hay,No hay,No hay,No hay,3,1,4,2,2,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/16/20,2020-03-16T12:41:01,0,5/26/20,4,No,10,No,2,No,No,No hay,No hay,No hay,No hay,2,1,2,0,1,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/17/20,2020-03-17T12:20:37,0,5/26/20,4,No,16,No,2,No,No,No hay,No hay,No hay,No hay,4,2,9,1,1,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/18/20,2020-03-18T12:12:56,0,5/26/20,4,No,18,No,2,No,No,No hay,No hay,No hay,No hay,1,3,0,7,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/19/20,2020-03-19T12:51:54,0,5/26/20,4,No,18,No,2,No,No,No hay,No hay,No hay,No hay,2,1,1,3,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/20/20,2020-03-20T15:25:25,0,5/26/20,4,No,20,Sí,2,No,No,Sí hay,Hay de manera intermitente,Sí hay,Hay de manera intermitente,2,1,7,2,1,Hay de manera intermitente,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/21/20,2020-03-21T14:00:06,0,5/26/20,4,No,22,Sí,2,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,3,0,2,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/22/20,,0,5/26/20,4,No,22,Sí,2,No,No,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,Hay de manera intermitente,3,0,2,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/23/20,2020-03-23T14:27:43,0,5/26/20,4,No,24,No,2,No,No,No hay,No hay,No hay,Hay de manera intermitente,1,0,0,3,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/24/20,2020-03-24T12:25:46,0,5/26/20,4,No,24,No,2,No,No,No hay,No hay,No hay,No hay,1,0,0,1,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/25/20,,0,5/26/20,4,No,24,No,2,No,No,No hay,No hay,No hay,No hay,1,0,0,1,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/26/20,2020-03-27T03:48:43,0,5/26/20,4,No,23,No,2,No,No,No hay,No hay,No hay,No hay,1,1,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/27/20,2020-03-27T13:15:57,0,5/26/20,4,No,21,No,2,No,No,No hay,No hay,No hay,No hay,1,1,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/28/20,2020-03-29T13:14:43,0,5/26/20,4,No,22,No,2,No,No,No hay,No hay,No hay,No hay,1,1,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/29/20,2020-03-29T13:18:58,0,5/26/20,4,No,20,No,0,No,No,No hay,No hay,No hay,No hay,1,1,0,1,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/30/20,2020-03-30T13:54:36,0,5/26/20,4,No,20,No,2,No,No,No hay,No hay,No hay,No hay,1,1,1,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,3/31/20,2020-03-31T15:00:38,0,5/26/20,4,No,20,No,2,No,No,No hay,No hay,No hay,No hay,1,2,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,4/1/20,2020-04-01T12:45:25,0,5/26/20,4,No,21,Sí,2,No,No,No hay,No hay,Hay de manera intermitente,Hay de manera intermitente,2,1,1,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,4/2/20,2020-04-02T12:47:52,0,5/26/20,4,No,20,No,2,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,2,1,1,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,4/3/20,2020-04-03T13:10:33,0,5/26/20,4,No,20,No,2,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,1,1,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,4/4/20,2020-04-04T14:06:47,0,5/26/20,4,No,20,No,2,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,1,1,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,4/5/20,2020-04-06T08:22:40,0,5/26/20,4,No,20,No,2,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,1,1,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Alfredo Van Grieken,Falcón,5/25/20,FALSE,FALSE,FAL000,4/6/20,2020-04-06T13:04:06,0,5/26/20,4,No,22,Sí,2,No,No,No hay,No hay,No hay,No hay,3,1,1,2,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
